Classification,Market,Wholesale,Retail,Supply Volume,County,Date
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-03-10
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-03-13
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-03-14
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-03-16
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-03-17
Yellow Maize,Nakuru Wakulima,77.78,95.666,2250.0,Nakuru,2023-03-20
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-03-21
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-03-24
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-03-27
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-03-28
Yellow Maize,Nakuru Wakulima,77.78,87.112,900.0,Nakuru,2023-03-29
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-03-30
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-03-31
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-04-03
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-04-04
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-04-05
Yellow Maize,Nakuru Wakulima,77.78,98.666,6300.0,Nakuru,2023-04-11
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-04-13
Yellow Maize,Nakuru Wakulima,77.78,93.066,630.0,Nakuru,2023-04-17
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-04-18
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-04-19
Yellow Maize,Nakuru Wakulima,77.78,68.99799999999999,2700.0,Nakuru,2023-04-20
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-04-24
Yellow Maize,Nakuru Wakulima,77.78,86.0,4500.0,Nakuru,2023-04-25
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-04-26
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-04-27
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-04-28
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-05-02
Yellow Maize,Nakuru Wakulima,77.78,98.0,810.0,Nakuru,2023-05-03
Yellow Maize,Nakuru Wakulima,77.78,95.0,1800.0,Nakuru,2023-05-04
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-05-05
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-05-08
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-05-09
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-05-10
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-05-11
Yellow Maize,Nakuru Wakulima,77.78,87.112,900.0,Nakuru,2023-05-12
Yellow Maize,Nakuru Wakulima,77.78,100.0,1890.0,Nakuru,2023-05-16
Yellow Maize,Nakuru Wakulima,77.78,97.0,2000.0,Nakuru,2023-05-18
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-05-19
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-05-22
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-05-23
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-05-24
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-05-25
Yellow Maize,Nakuru Wakulima,77.78,96.0,1530.0,Nakuru,2023-05-26
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-05-29
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-05-30
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-05-31
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-06-02
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-06-05
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-06-06
Yellow Maize,Nakuru Wakulima,77.78,75.666,540.0,Nakuru,2023-06-07
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-06-08
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-06-09
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2023-06-14
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-06-15
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-06-20
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-06-21
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-06-22
Yellow Maize,Nakuru Wakulima,77.78,99.0,450.0,Nakuru,2023-06-23
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-06-26
Yellow Maize,Nakuru Wakulima,77.78,93.066,630.0,Nakuru,2023-06-27
Yellow Maize,Nakuru Wakulima,77.78,99.0,270.0,Nakuru,2023-06-29
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-06-30
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-07-03
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-07-04
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-07-05
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-07-07
Yellow Maize,Nakuru Wakulima,77.78,99.0,270.0,Nakuru,2023-07-10
Yellow Maize,Nakuru Wakulima,77.78,89.066,360.0,Nakuru,2023-07-11
Yellow Maize,Nakuru Wakulima,77.78,95.0,1800.0,Nakuru,2023-07-12
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-07-13
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-07-14
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-07-17
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-07-18
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-07-19
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-07-20
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-07-21
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-07-24
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-07-25
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-07-26
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-07-27
Yellow Maize,Nakuru Wakulima,77.78,93.066,630.0,Nakuru,2023-07-31
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-08-01
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-08-02
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-08-03
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-08-04
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-08-07
Yellow Maize,Nakuru Wakulima,77.78,99.0,450.0,Nakuru,2023-08-09
Yellow Maize,Nakuru Wakulima,77.78,99.0,720.0,Nakuru,2023-08-10
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-08-11
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-08-14
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-08-15
Yellow Maize,Nakuru Wakulima,77.78,98.0,810.0,Nakuru,2023-08-16
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-08-17
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-08-18
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-08-21
Yellow Maize,Nakuru Wakulima,77.78,95.666,9900.0,Nakuru,2023-08-22
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-08-23
Yellow Maize,Nakuru Wakulima,77.78,102.0,1100.0,Nakuru,2023-08-24
Yellow Maize,Nakuru Wakulima,77.78,111.83400000000002,3470.0,Nakuru,2023-08-25
Yellow Maize,Nakuru Wakulima,55.56,75.0,2700.0,Nakuru,2023-08-28
Yellow Maize,Nakuru Wakulima,55.56,81.0,8174.0,Nakuru,2023-08-29
Yellow Maize,Nakuru Wakulima,55.56,81.0,8174.0,Nakuru,2023-08-30
Yellow Maize,Nakuru Wakulima,55.56,81.0,8174.0,Nakuru,2023-08-31
Yellow Maize,Nakuru Wakulima,55.56,81.0,8174.0,Nakuru,2023-09-01
Yellow Maize,Nakuru Wakulima,55.56,78.0,1710.0,Nakuru,2023-09-04
Yellow Maize,Nakuru Wakulima,55.56,81.0,8174.0,Nakuru,2023-09-05
Yellow Maize,Nakuru Wakulima,55.56,76.0,9900.0,Nakuru,2023-09-06
Yellow Maize,Nakuru Wakulima,55.56,62.0,900.0,Nakuru,2023-09-08
Yellow Maize,Nakuru Wakulima,55.56,75.0,1800.0,Nakuru,2023-09-11
Yellow Maize,Nakuru Wakulima,55.56,81.0,8174.0,Nakuru,2023-09-12
Yellow Maize,Nakuru Wakulima,55.56,79.0,990.0,Nakuru,2023-09-13
Yellow Maize,Nakuru Wakulima,55.56,81.0,8174.0,Nakuru,2023-09-14
Yellow Maize,Nakuru Wakulima,55.56,43.92,1260.0,Nakuru,2023-09-15
Yellow Maize,Nakuru Wakulima,55.56,81.0,8174.0,Nakuru,2023-09-18
Yellow Maize,Nakuru Wakulima,55.56,81.0,8174.0,Nakuru,2023-09-19
Yellow Maize,Nakuru Wakulima,55.56,81.0,8174.0,Nakuru,2023-09-20
Yellow Maize,Nakuru Wakulima,55.56,52.010000000000005,2070.0,Nakuru,2023-09-21
Yellow Maize,Nakuru Wakulima,55.56,81.0,8174.0,Nakuru,2023-09-22
Yellow Maize,Nakuru Wakulima,53.33,59.424,13458.0,Nakuru,2023-09-25
Yellow Maize,Nakuru Wakulima,53.33,59.424,13458.0,Nakuru,2023-09-26
Yellow Maize,Nakuru Wakulima,53.33,59.424,13458.0,Nakuru,2023-09-28
Yellow Maize,Nakuru Wakulima,55.56,81.0,8174.0,Nakuru,2023-09-29
Yellow Maize,Nakuru Wakulima,53.33,59.424,13458.0,Nakuru,2023-10-03
Yellow Maize,Nakuru Wakulima,53.33,59.424,13458.0,Nakuru,2023-10-04
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2023-10-05
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2023-10-06
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2023-10-09
Yellow Maize,Nakuru Wakulima,70.0,80.0,900.0,Nakuru,2023-10-11
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2023-10-16
Yellow Maize,Nakuru Wakulima,70.0,84.0,2970.0,Nakuru,2023-10-18
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2023-10-19
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2023-10-23
Yellow Maize,Nakuru Wakulima,70.0,85.0,630.0,Nakuru,2023-10-26
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2023-11-20
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2023-11-21
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2023-11-22
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2023-11-23
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2023-11-24
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2023-11-27
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2023-11-28
Yellow Maize,Nakuru Wakulima,70.0,81.0,9900.0,Nakuru,2023-11-29
Yellow Maize,Nakuru Wakulima,66.67,74.1,1800.0,Nakuru,2023-11-30
Yellow Maize,Nakuru Wakulima,66.67,74.666,5332.0,Nakuru,2023-12-01
Yellow Maize,Nakuru Wakulima,66.67,74.666,5332.0,Nakuru,2023-12-04
Yellow Maize,Nakuru Wakulima,66.67,74.666,5332.0,Nakuru,2023-12-07
Yellow Maize,Nakuru Wakulima,66.67,74.666,5332.0,Nakuru,2023-12-08
Yellow Maize,Nakuru Wakulima,66.67,74.666,5332.0,Nakuru,2023-12-11
Yellow Maize,Nakuru Wakulima,66.67,74.666,5332.0,Nakuru,2023-12-13
Yellow Maize,Nakuru Wakulima,66.67,74.666,5332.0,Nakuru,2023-12-15
Yellow Maize,Nakuru Wakulima,66.67,74.666,5332.0,Nakuru,2023-12-18
Yellow Maize,Nakuru Wakulima,66.67,74.666,5332.0,Nakuru,2023-12-19
Yellow Maize,Nakuru Wakulima,66.67,74.666,5332.0,Nakuru,2023-12-21
Yellow Maize,Nakuru Wakulima,66.67,74.666,5332.0,Nakuru,2023-12-22
Yellow Maize,Nakuru Wakulima,66.67,74.666,5332.0,Nakuru,2023-12-27
Yellow Maize,Nakuru Wakulima,66.67,74.666,5332.0,Nakuru,2023-12-28
Yellow Maize,Nakuru Wakulima,66.67,74.666,5332.0,Nakuru,2024-01-02
Yellow Maize,Nakuru Wakulima,66.67,74.666,5332.0,Nakuru,2024-01-03
Yellow Maize,Nakuru Wakulima,66.67,74.666,5332.0,Nakuru,2024-01-04
Yellow Maize,Nakuru Wakulima,66.67,74.666,5332.0,Nakuru,2024-01-05
Yellow Maize,Nakuru Wakulima,66.67,74.666,5332.0,Nakuru,2024-01-08
Yellow Maize,Nakuru Wakulima,60.0,93.0,9120.0,Nakuru,2024-01-09
Yellow Maize,Nakuru Wakulima,60.0,93.0,9120.0,Nakuru,2024-01-11
Yellow Maize,Nakuru Wakulima,60.0,93.0,9120.0,Nakuru,2024-01-12
Yellow Maize,Nakuru Wakulima,60.0,93.0,9120.0,Nakuru,2024-01-15
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-01-16
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-01-17
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-01-18
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-01-19
Yellow Maize,Nakuru Wakulima,70.0,86.0,1530.0,Nakuru,2024-01-22
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-01-23
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-01-24
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-01-25
Yellow Maize,Nakuru Wakulima,70.0,88.0,4230.0,Nakuru,2024-01-26
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-01-29
Yellow Maize,Nakuru Wakulima,70.0,86.0,720.0,Nakuru,2024-01-30
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-01-31
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-02-01
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-02-02
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-02-05
Yellow Maize,Nakuru Wakulima,70.0,85.0,630.0,Nakuru,2024-02-06
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-02-07
Yellow Maize,Nakuru Wakulima,70.0,85.0,630.0,Nakuru,2024-02-08
Yellow Maize,Nakuru Wakulima,70.0,80.0,1800.0,Nakuru,2024-02-09
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-02-12
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-02-13
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-02-14
Yellow Maize,Nakuru Wakulima,70.0,88.0,540.0,Nakuru,2024-02-15
Yellow Maize,Nakuru Wakulima,70.0,85.0,1080.0,Nakuru,2024-02-16
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-02-19
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-02-20
Yellow Maize,Nakuru Wakulima,70.0,85.0,630.0,Nakuru,2024-02-22
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-02-23
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-02-26
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-02-28
Yellow Maize,Nakuru Wakulima,70.0,87.0,2610.0,Nakuru,2024-02-29
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-03-01
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-03-04
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-03-05
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-03-06
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-03-07
Yellow Maize,Nakuru Wakulima,70.0,80.0,1800.0,Nakuru,2024-03-08
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-03-11
Yellow Maize,Nakuru Wakulima,70.0,86.0,720.0,Nakuru,2024-03-12
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-03-13
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-03-14
Yellow Maize,Nakuru Wakulima,70.0,84.0,5400.0,Nakuru,2024-03-15
Yellow Maize,Nakuru Wakulima,60.0,93.0,9120.0,Nakuru,2024-03-18
Yellow Maize,Nakuru Wakulima,33.33,41.224000000000004,2488.0,Nakuru,2024-03-20
Yellow Maize,Nakuru Wakulima,60.0,76.0,720.0,Nakuru,2024-03-21
Yellow Maize,Nakuru Wakulima,60.0,93.0,9120.0,Nakuru,2024-03-25
Yellow Maize,Nakuru Wakulima,50.0,51.3,5400.0,Nakuru,2024-03-26
Yellow Maize,Nakuru Wakulima,60.0,93.0,9120.0,Nakuru,2024-03-27
Yellow Maize,Nakuru Wakulima,60.0,93.0,9120.0,Nakuru,2024-03-28
Yellow Maize,Nakuru Wakulima,60.0,93.0,9120.0,Nakuru,2024-04-03
Yellow Maize,Nakuru Wakulima,60.0,93.0,9120.0,Nakuru,2024-04-05
Yellow Maize,Nakuru Wakulima,60.0,93.0,9120.0,Nakuru,2024-04-08
Yellow Maize,Nakuru Wakulima,60.0,93.0,9120.0,Nakuru,2024-04-09
Yellow Maize,Nakuru Wakulima,60.0,93.0,9120.0,Nakuru,2024-04-11
Yellow Maize,Nakuru Wakulima,60.0,93.0,9120.0,Nakuru,2024-04-12
Yellow Maize,Nakuru Wakulima,60.0,93.0,9120.0,Nakuru,2024-04-16
Yellow Maize,Nakuru Wakulima,60.0,66.0,990.0,Nakuru,2024-04-17
Yellow Maize,Nakuru Wakulima,60.0,93.0,9120.0,Nakuru,2024-04-18
Yellow Maize,Nakuru Wakulima,60.0,85.0,630.0,Nakuru,2024-04-19
Yellow Maize,Nakuru Wakulima,60.0,93.0,9120.0,Nakuru,2024-04-22
Yellow Maize,Nakuru Wakulima,60.0,76.0,720.0,Nakuru,2024-04-23
Yellow Maize,Nakuru Wakulima,60.0,93.0,9120.0,Nakuru,2024-04-24
Yellow Maize,Nakuru Wakulima,60.0,93.0,9120.0,Nakuru,2024-04-26
Yellow Maize,Nakuru Wakulima,60.0,93.0,9120.0,Nakuru,2024-04-29
Yellow Maize,Nakuru Wakulima,60.0,81.0,810.0,Nakuru,2024-04-30
Yellow Maize,Nakuru Wakulima,60.0,93.0,9120.0,Nakuru,2024-05-06
Yellow Maize,Nakuru Wakulima,60.0,93.0,9120.0,Nakuru,2024-05-07
Yellow Maize,Nakuru Wakulima,60.0,93.0,9120.0,Nakuru,2024-05-13
Yellow Maize,Nakuru Wakulima,60.0,81.0,810.0,Nakuru,2024-05-14
Mixed-Traditional ,Chepsonoi Market,96.67,100.0,350.0,Nandi,2022-07-18
Mixed-Traditional ,Chepsonoi Market,61.11,70.0,2550.0,Nandi,2022-08-29
White Maize,Chepsonoi Market,30.0,40.0,9000.0,Nandi,2021-05-24
White Maize,Chepsonoi Market,30.0,40.0,10000.0,Nandi,2021-05-24
White Maize,Chepsonoi Market,33.33,40.0,27000.0,Nandi,2021-05-24
White Maize,Chepsonoi Market,31.11,37.5,9000.0,Nandi,2021-05-24
White Maize,Chepsonoi Market,30.0,40.0,6988.0,Nandi,2021-05-24
White Maize,Chepsonoi Market,33.33,40.0,9000.0,Nandi,2021-06-14
White Maize,Chepsonoi Market,33.33,40.0,27000.0,Nandi,2021-06-28
White Maize,Chepsonoi Market,33.33,42.5,36000.0,Nandi,2021-07-09
White Maize,Chepsonoi Market,33.33,40.0,31500.0,Nandi,2021-07-12
White Maize,Chepsonoi Market,33.33,40.0,300.0,Nandi,2021-07-16
White Maize,Chepsonoi Market,33.33,40.0,36000.0,Nandi,2021-07-19
White Maize,Chepsonoi Market,33.33,40.0,40500.0,Nandi,2021-07-23
White Maize,Chepsonoi Market,33.33,40.0,27900.0,Nandi,2021-07-26
White Maize,Chepsonoi Market,33.33,40.0,40500.0,Nandi,2021-07-30
White Maize,Chepsonoi Market,31.11,40.0,32000.0,Nandi,2021-08-02
White Maize,Chepsonoi Market,30.0,35.0,13500.0,Nandi,2021-08-09
White Maize,Chepsonoi Market,35.56,40.0,9000.0,Nandi,2021-08-13
White Maize,Chepsonoi Market,33.33,40.0,2700.0,Nandi,2021-08-16
White Maize,Chepsonoi Market,33.33,40.0,36000.0,Nandi,2021-08-20
White Maize,Chepsonoi Market,31.11,35.0,13500.0,Nandi,2021-08-27
White Maize,Chepsonoi Market,31.11,35.0,4500.0,Nandi,2021-08-30
White Maize,Chepsonoi Market,31.11,35.0,7500.0,Nandi,2021-09-06
White Maize,Chepsonoi Market,28.89,35.0,16200.0,Nandi,2021-09-10
White Maize,Chepsonoi Market,27.78,32.5,11000.0,Nandi,2021-09-13
White Maize,Chepsonoi Market,33.33,40.0,9500.0,Nandi,2021-09-17
White Maize,Chepsonoi Market,27.78,30.0,10800.0,Nandi,2021-09-27
White Maize,Chepsonoi Market,27.78,37.5,18000.0,Nandi,2021-10-04
White Maize,Chepsonoi Market,53.33,65.0,5400.0,Nandi,2022-05-06
White Maize,Chepsonoi Market,52.22,65.0,14500.0,Nandi,2022-05-16
White Maize,Chepsonoi Market,53.33,65.0,13500.0,Nandi,2022-05-30
White Maize,Chepsonoi Market,83.33,83.33,28800.0,Nandi,2022-06-24
White Maize,Chepsonoi Market,80.0,100.0,40500.0,Nandi,2022-07-04
White Maize,Chepsonoi Market,80.0,100.0,47700.0,Nandi,2022-07-08
White Maize,Chepsonoi Market,77.78,90.0,32400.0,Nandi,2022-07-11
White Maize,Chepsonoi Market,77.78,90.0,22500.0,Nandi,2022-07-11
White Maize,Chepsonoi Market,77.78,100.0,500.0,Nandi,2022-07-15
White Maize,Chepsonoi Market,266.67,90.0,300.0,Nandi,2022-07-18
White Maize,Chepsonoi Market,71.11,80.0,27300.0,Nandi,2022-07-22
White Maize,Chepsonoi Market,63.33,75.0,10800.0,Nandi,2022-07-25
White Maize,Chepsonoi Market,68.89,80.0,27000.0,Nandi,2022-07-29
White Maize,Chepsonoi Market,71.11,80.0,26300.0,Nandi,2022-08-05
White Maize,Chepsonoi Market,68.89,80.0,25600.0,Nandi,2022-08-08
White Maize,Chepsonoi Market,72.22,75.0,26200.0,Nandi,2022-08-15
White Maize,Chepsonoi Market,70.0,80.0,27200.0,Nandi,2022-08-19
White Maize,Chepsonoi Market,62.22,70.0,2200.0,Nandi,2022-08-22
White Maize,Chepsonoi Market,70.0,85.0,27000.0,Nandi,2022-08-26
White Maize,Chepsonoi Market,66.67,70.0,25200.0,Nandi,2022-09-02
White Maize,Chepsonoi Market,66.67,140.0,25000.0,Nandi,2022-09-09
White Maize,Chepsonoi Market,62.22,75.0,25200.0,Nandi,2022-09-16
White Maize,Chepsonoi Market,27.78,70.0,4730.0,Nandi,2022-09-23
White Maize,Chepsonoi Market,0.01,75.0,2730.0,Nandi,2022-09-23
White Maize,Chepsonoi Market,71.11,70.0,22200.0,Nandi,2022-09-26
White Maize,Chepsonoi Market,60.0,75.0,25600.0,Nandi,2022-09-30
White Maize,Chepsonoi Market,62.22,80.0,8100.0,Nandi,2022-10-07
White Maize,Chepsonoi Market,58.89,80.0,7500.0,Nandi,2022-10-14
White Maize,Chepsonoi Market,62.22,80.0,8100.0,Nandi,2022-10-17
White Maize,Chepsonoi Market,64.44,80.0,7500.0,Nandi,2022-11-07
White Maize,Chepsonoi Market,62.22,80.0,8100.0,Nandi,2022-11-25
White Maize,Chepsonoi Market,66.67,80.0,8000.0,Nandi,2022-12-02
White Maize,Chepsonoi Market,72.22,75.0,36000.0,Nandi,2022-12-05
White Maize,Chepsonoi Market,62.22,80.0,6500.0,Nandi,2022-12-09
White Maize,Chepsonoi Market,66.67,80.0,15000.0,Nandi,2022-12-16
White Maize,Chepsonoi Market,63.33,80.0,6500.0,Nandi,2022-12-19
White Maize,Chepsonoi Market,62.22,80.0,32000.0,Nandi,2022-12-23
White Maize,Chepsonoi Market,50.0,80.0,5600.0,Nandi,2022-12-26
White Maize,Chepsonoi Market,55.56,77.5,7200.0,Nandi,2022-12-30
White Maize,Chepsonoi Market,57.78,75.0,17450.0,Nandi,2023-01-13
White Maize,Chepsonoi Market,62.22,80.0,8000.0,Nandi,2023-01-20
White Maize,Chepsonoi Market,68.89,80.0,7500.0,Nandi,2023-02-03
White Maize,Chepsonoi Market,62.22,75.0,10500.0,Nandi,2023-02-20
White Maize,Chepsonoi Market,63.33,85.0,9200.0,Nandi,2023-03-31
White Maize,Chepsonoi Market,62.22,85.0,8100.0,Nandi,2023-04-03
White Maize,Chepsonoi Market,72.22,80.0,8500.0,Nandi,2023-04-07
White Maize,Chepsonoi Market,61.11,85.0,9200.0,Nandi,2023-04-14
White Maize,Chepsonoi Market,55.56,85.0,10200.0,Nandi,2023-04-17
White Maize,Chepsonoi Market,62.22,85.0,14500.0,Nandi,2023-04-21
